Combined_Key,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,Num_Tweets
"Allen, Kentucky, US",36.75197631,-86.19457544,204,7,0,197.0,957.0724841660804,3.431372549019608,0.0
"Allen, Louisiana, US",30.65385745,-92.82442028,753,14,0,739.0,2938.307254067975,1.8592297476759627,0.0
"Allen, Ohio, US",40.77285242,-84.10802343,479,41,0,438.0,467.9973815595353,8.559498956158665,0.0
"Allendale, South Carolina, US",32.98837386,-81.35321066,129,3,0,126.0,1484.8066298342542,2.3255813953488373,0.0
"Alpena, Michigan, US",45.03477666,-83.62212411,125,13,0,112.0,440.06336912515405,10.4,0.0
"Alpine, California, US",38.59678594,-119.82235940000001,2,0,0,2.0,177.14791851195747,0.0,0.0
"Amador, California, US",38.44583082,-120.65696000000001,62,0,0,62.0,155.96699537130206,0.0,0.0
"Amelia, Virginia, US",37.34081025,-77.98584649,60,1,0,59.0,456.44731837200464,1.6666666666666667,0.0
"Amherst, Virginia, US",37.60308293,-79.14548696,61,0,0,61.0,193.00743553235247,0.0,0.0
"Amite, Mississippi, US",31.17467303,-90.80501621,145,4,0,141.0,1179.1493860291127,2.7586206896551726,0.0
"Anasco, Puerto Rico, US",18.287985,-67.120611,92,0,0,92.0,314.41167424216536,0.0,0.0
"Anchorage, Alaska, US",61.14998174,-149.14269860000005,1027,9,0,1018.0,356.59722222222223,0.8763388510223953,0.0
"Anderson, Kansas, US",38.21413251,-95.29272815,24,0,0,24.0,305.4212267752609,0.0,0.0
"Anderson, Kentucky, US",38.00671029,-84.99171713,41,1,0,40.0,180.24354859981537,2.4390243902439024,0.0
"Anderson, South Carolina, US",34.51828081,-82.63959517,1487,26,0,1461.0,734.1107238420599,1.7484868863483525,0.0
"Anderson, Tennessee, US",36.12684348,-84.19965764,327,3,0,324.0,424.796695159656,0.9174311926605504,0.0
"Anderson, Texas, US",31.81534745,-95.65354823,2051,4,0,2047.0,3552.4378626483067,0.19502681618722573,0.0
"Andrew, Missouri, US",39.98492163,-94.80163024,68,1,0,67.0,383.92050587172537,1.4705882352941178,0.0
"Andrews, Texas, US",32.30468633,-102.63765479999999,198,3,0,195.0,1058.540497193264,1.5151515151515151,0.0
"Androscoggin, Maine, US",44.1664747,-70.20380627,513,5,0,508.0,473.7848296498796,0.9746588693957114,0.0
"Angelina, Texas, US",31.25457347,-94.60901487,1000,12,0,988.0,1153.203021391916,1.2,0.0
"Anne Arundel, Maryland, US",39.00670238,-76.60329337,6062,213,0,5849.0,1046.554587610534,3.5136918508742987,0.0
"Anoka, Minnesota, US",45.27476015,-93.24604565,2752,110,0,2642.0,771.0389694077961,3.9970930232558137,0.0
"Anson, North Carolina, US",34.97403241,-80.09953279,267,2,0,265.0,1092.2032234312362,0.7490636704119851,0.0
"Antelope, Nebraska, US",42.17695516,-98.06662829999999,17,1,0,16.0,269.92696093998103,5.882352941176472,0.0
"Antrim, Michigan, US",44.99690221,-85.15503082,29,0,0,29.0,124.33544846510031,0.0,0.0
"Apache, Arizona, US",35.39465006,-109.4892383,2779,115,0,2664.0,3865.789363862729,4.138179201151494,0.0
"Appanoose, Iowa, US",40.74324454,-92.86865906,34,3,0,31.0,273.61982938998875,8.823529411764708,0.0
"Appling, Georgia, US",31.74847232,-82.28909114,449,15,0,434.0,2442.075492222343,3.3407572383073503,0.0
"Appomattox, Virginia, US",37.37569884,-78.81340003,54,0,0,54.0,339.38784488718494,0.0,0.0
"Aransas, Texas, US",28.10556197,-96.9995047,106,0,0,106.0,450.87196937473396,0.0,0.0
"Arapahoe, Colorado, US",39.64977461,-104.3353617,6140,352,0,5788.0,935.1345588571254,5.732899022801303,0.0
"Archer, Texas, US",33.61569967,-98.68754589,13,0,0,13.0,151.9934525897346,0.0,0.0
"Archuleta, Colorado, US",37.19474156,-107.0476867,22,0,0,22.0,156.81801981609524,0.0,0.0
"Arecibo, Puerto Rico, US",18.406631,-66.675077,189,0,0,189.0,195.97677312318544,0.0,0.0
"Arenac, Michigan, US",44.0636262,-83.89277559,39,2,0,37.0,262.0439427534771,5.128205128205129,0.0
"Arkansas, Arkansas, US",34.29145151,-91.37277296,144,1,0,143.0,823.5159556216403,0.6944444444444444,0.0
"Arlington, Virginia, US",38.8767675,-77.10139853,2750,135,0,2615.0,1161.1116271607232,4.909090909090909,0.0
"Armstrong, Pennsylvania, US",40.81665618,-79.46290811,122,6,0,116.0,188.46064725419015,4.918032786885246,0.0
"Armstrong, Texas, US",34.96507426,-101.35748740000001,3,0,0,3.0,158.9825119236884,0.0,0.0
"Aroostook, Maine, US",46.65926321,-68.59841248,30,1,0,29.0,44.73939303556781,3.333333333333333,0.0
"Arroyo, Puerto Rico, US",17.998457000000005,-66.056546,65,0,0,65.0,332.05619412515966,0.0,0.0
"Arthur, Nebraska, US",41.56896142,-101.6959559,0,0,0,0.0,0.0,,0.0
"Ascension, Louisiana, US",30.20406249,-90.91328409999998,2022,65,0,1957.0,1597.1059366212755,3.214638971315529,0.0
"Ashe, North Carolina, US",36.43296207,-81.49862729,79,1,0,78.0,290.409146050068,1.2658227848101269,0.0
"Ashland, Ohio, US",40.84772277,-82.27280781,103,4,0,99.0,192.58095879141425,3.8834951456310685,0.0
"Ashland, Wisconsin, US",46.31956891,-90.67837132,11,0,0,11.0,70.68500192777277,0.0,0.0
"Ashley, Arkansas, US",33.19153461,-91.7698471,138,4,0,134.0,702.0399857557104,2.898550724637681,0.0
"Ashtabula, Ohio, US",41.70860332,-80.74830218,480,44,0,436.0,493.61894674057237,9.166666666666666,0.0
"Asotin, Washington, US",46.18894415,-117.2022851,21,2,0,19.0,92.99442033477993,9.523809523809524,0.0
"Assumption, Louisiana, US",29.89946234,-91.06461642,462,17,0,445.0,2110.456351925449,3.67965367965368,0.0
"Atascosa, Texas, US",28.89333001,-98.52730485,370,2,0,368.0,723.3202353723143,0.5405405405405406,0.0
"Atchison, Kansas, US",39.53185661,-95.30870026,49,0,0,49.0,304.85908044546755,0.0,0.0
"Atchison, Missouri, US",40.43238737,-95.42970639,6,0,0,6.0,116.663426015944,0.0,0.0
"Athens, Ohio, US",39.33425634,-82.04278644,284,1,0,283.0,434.7360203285013,0.35211267605633795,0.0
"Atkinson, Georgia, US",31.29633502,-82.87545866,226,2,0,224.0,2767.911818738518,0.8849557522123894,0.0
"Atlantic, New Jersey, US",39.47538693,-74.65848483,3148,238,0,2910.0,1193.9166382220199,7.560355781448539,0.0
"Atoka, Oklahoma, US",34.37366573,-96.03802487,47,0,0,47.0,341.6194214275331,0.0,0.0
"Attala, Mississippi, US",33.08658803,-89.57838564,423,23,0,400.0,2327.5008253549026,5.4373522458628845,0.0
"Audrain, Missouri, US",39.215877,-91.84242683,163,1,0,162.0,642.0356073735624,0.6134969325153374,0.0
"Audubon, Iowa, US",41.6844628,-94.90581859,22,1,0,21.0,400.2911208151383,4.545454545454546,0.0
"Auglaize, Ohio, US",40.55998859,-84.22421429999999,138,5,0,133.0,302.26038198703344,3.6231884057971016,0.0
"Augusta, Virginia, US",38.16404586,-79.12461614,227,2,0,225.0,300.4314566293443,0.8810572687224669,0.0
"Aurora, South Dakota, US",43.71757685,-98.56050467,35,0,0,35.0,1272.264631043257,0.0,0.0
"Austin, Texas, US",29.88548725,-96.27736949,165,0,0,165.0,549.413958444326,0.0,0.0
"Autauga, Alabama, US",32.53952745,-86.64408227,845,20,0,825.0,1512.466663086864,2.366863905325444,0.0
"Avery, North Carolina, US",36.07569796,-81.92308483,56,0,0,56.0,318.961098137495,0.0,0.0
"Avoyelles, Louisiana, US",31.07796211,-92.00079449,699,20,0,679.0,1741.2315663610998,2.861230329041488,0.0
"Baca, Colorado, US",37.31940883,-102.5603223,14,0,0,14.0,390.9522479754258,0.0,0.0
"Bacon, Georgia, US",31.55456473,-82.45936528,348,5,0,343.0,3117.162307416697,1.4367816091954022,0.0
"Bailey, Texas, US",34.06854817,-102.8299707,126,1,0,125.0,1800.0,0.7936507936507936,0.0
"Baker, Florida, US",30.33060121,-82.28467476,245,4,0,241.0,838.7538514207463,1.6326530612244898,0.0
"Baker, Georgia, US",31.32669878,-84.44218806,45,3,0,42.0,1481.2376563528635,6.666666666666668,0.0
"Baker, Oregon, US",44.70915557,-117.6749883,15,0,0,15.0,93.02902505581741,0.0,0.0
"Baldwin, Alabama, US",30.72774991,-87.72207058,2077,15,0,2062.0,930.4138258509007,0.7221954742416947,0.0
"Baldwin, Georgia, US",33.06882326,-83.24701748,755,35,0,720.0,1681.889062151927,4.635761589403972,0.0
"Ballard, Kentucky, US",37.05842757,-88.99427697,25,0,0,25.0,316.9371196754564,0.0,0.0
"Baltimore, Maryland, US",39.45784712,-76.62911955,9994,517,0,9477.0,1207.9239034531106,5.17310386231739,0.0
"Baltimore City, Maryland, US",39.30211911,-76.61151012,9644,389,0,9255.0,1624.964194847428,4.033596018249689,0.0
"Bamberg, South Carolina, US",33.21927586,-81.05659969,320,3,0,317.0,2274.989335987488,0.9375,0.0
"Bandera, Texas, US",29.74619598,-99.24598147,51,0,0,51.0,220.6645898234684,0.0,0.0
"Banks, Georgia, US",34.35607081,-83.49644388,191,3,0,188.0,993.0331704273683,1.5706806282722514,0.0
"Banner, Nebraska, US",41.54634427,-103.7114332,2,0,0,2.0,268.4563758389262,0.0,0.0
"Bannock, Idaho, US",42.67002716,-112.2233311,213,1,0,212.0,242.5747084548105,0.4694835680751174,0.0
"Baraga, Michigan, US",46.6720582,-88.36363591,5,0,0,5.0,60.9087586794981,0.0,0.0
"Barber, Kansas, US",37.2288586,-98.68460053,3,0,0,3.0,67.7659814772984,0.0,0.0
"Barbour, Alabama, US",31.868263,-85.3871286,484,4,0,480.0,1960.625455723892,0.8264462809917356,0.0
"Barbour, West Virginia, US",39.1307219,-80.00350858,26,1,0,25.0,158.14123228514083,3.8461538461538463,0.0
"Barceloneta, Puerto Rico, US",18.445533,-66.56053100000001,40,0,0,40.0,161.18633139909736,0.0,0.0
"Barnes, North Dakota, US",46.93579637,-98.06605978,27,0,0,27.0,259.24147863658186,0.0,0.0
"Barnstable, Massachusetts, US",41.72980578,-70.28854339,1639,154,0,1485.0,769.5196957603644,9.395973154362416,0.0
"Barnwell, South Carolina, US",33.26679302,-81.43584352,225,1,0,224.0,1078.309211156906,0.4444444444444444,0.0
"Barranquitas, Puerto Rico, US",18.201592,-66.30963,135,0,0,135.0,445.2800316643578,0.0,0.0
"Barren, Kentucky, US",36.96469836,-85.93338945,194,2,0,192.0,438.4279870731542,1.0309278350515465,0.0
"Barron, Wisconsin, US",45.42372701,-91.84833627,78,1,0,77.0,172.39855008398902,1.2820512820512822,0.0
"Barrow, Georgia, US",33.99148694,-83.71436292,798,30,0,768.0,958.6737145603076,3.7593984962406015,0.0
"Barry, Michigan, US",42.59513984,-85.30834519,156,2,0,154.0,253.45247766043857,1.2820512820512822,0.0
"Barry, Missouri, US",36.70978521,-93.82919888,172,0,0,172.0,480.5945961049485,0.0,0.0
"Bartholomew, Indiana, US",39.20744865,-85.89558181,641,45,0,596.0,765.1082013392378,7.02028081123245,0.0
"Barton, Kansas, US",38.47889676,-98.75636726,79,3,0,76.0,306.45098723767416,3.79746835443038,0.0
"Barton, Missouri, US",37.50207671,-94.34757022,51,0,0,51.0,433.89484430832056,0.0,0.0
"Bartow, Georgia, US",34.23732119,-84.83887523,1172,49,0,1123.0,1087.824166032412,4.180887372013652,0.0
"Bastrop, Texas, US",30.10370699,-97.31206354,1046,12,0,1034.0,1178.950215840312,1.147227533460803,0.0
"Bates, Missouri, US",38.25271289,-94.34113157,20,1,0,19.0,123.67054167697256,5.0,0.0
"Bath, Kentucky, US",38.14735938,-83.74588932,23,1,0,22.0,184.0,4.3478260869565215,0.0
"Bath, Virginia, US",38.05852573,-79.73912095,2,0,0,2.0,48.22763443453098,0.0,0.0
"Baxter, Arkansas, US",36.28784385,-92.33782872,46,0,0,46.0,109.70142134885052,0.0,0.0
"Bay, Florida, US",30.26548745,-85.62122584,2195,11,0,2184.0,1256.4036518702956,0.5011389521640092,0.0
"Bay, Michigan, US",43.70639106,-83.98731479,484,31,0,453.0,469.32878226635376,6.404958677685951,0.0
"Bayamon, Puerto Rico, US",18.34946,-66.168435,785,0,0,785.0,377.1934882469392,0.0,0.0
"Bayfield, Wisconsin, US",46.52868768,-91.19716729,13,1,0,12.0,86.45916467145517,7.6923076923076925,0.0
"Baylor, Texas, US",33.61640794,-99.21352901,2,0,0,2.0,56.99629524080935,0.0,0.0
"Beadle, South Dakota, US",44.41464384,-98.27858469,571,9,0,562.0,3094.347802525336,1.5761821366024518,0.0
"Bear Lake, Idaho, US",42.28269683,-111.32892379999998,3,0,0,3.0,48.979591836734684,0.0,0.0
"Bear River, Utah, US",41.52106798,-113.0832816,1959,5,0,1954.0,1048.6141592351914,0.2552322613578356,0.0
"Beaufort, North Carolina, US",35.48531943,-76.84325809,209,0,0,209.0,444.7376260799252,0.0,0.0
"Beaufort, South Carolina, US",32.39226291,-80.72619758,2584,29,0,2555.0,1344.9787114437704,1.1222910216718267,0.0
"Beauregard, Louisiana, US",30.64836518,-93.34173616,497,9,0,488.0,1325.4393684828121,1.8108651911468812,0.0
"Beaver, Oklahoma, US",36.7496847,-100.4758872,33,0,0,33.0,621.3519111278479,0.0,0.0
"Beaver, Pennsylvania, US",40.6825484,-80.34921611,1011,81,0,930.0,616.730413776696,8.011869436201781,0.0
"Beaverhead, Montana, US",45.13434354,-112.89846940000001,12,0,0,12.0,126.9438273563948,0.0,0.0
"Becker, Minnesota, US",46.93479392,-95.67158144,83,0,0,83.0,241.1178572466084,0.0,0.0
"Beckham, Oklahoma, US",35.26862449,-99.68128023,27,0,0,27.0,123.51891669335285,0.0,0.0
"Bedford, Pennsylvania, US",40.00522157,-78.48998442,106,4,0,102.0,221.3498162378884,3.7735849056603774,0.0
"Bedford, Tennessee, US",35.51123746,-86.45549096,695,10,0,685.0,1398.0246615573392,1.4388489208633093,0.0
"Bedford, Virginia, US",37.3080028,-79.5281964,201,4,0,197.0,254.4400420269124,1.9900497512437807,0.0
"Bee, Texas, US",28.41761668,-97.74215593,268,1,0,267.0,822.9694457239368,0.373134328358209,0.0
"Belknap, New Hampshire, US",43.51637314,-71.41684235,97,4,0,93.0,158.23042917964864,4.123711340206185,0.0
"Bell, Kentucky, US",36.73355174,-83.67766671,166,1,0,165.0,637.6767055931161,0.6024096385542169,0.0
"Bell, Texas, US",31.03736027,-97.4785025,2788,18,0,2770.0,768.2049134254004,0.6456241032998565,0.0
"Belmont, Ohio, US",40.01625942,-80.9924051,577,25,0,552.0,861.116914903143,4.332755632582321,0.0
"Beltrami, Minnesota, US",47.97373527,-94.93732139,113,0,0,113.0,239.4676612698144,0.0,0.0
"Ben Hill, Georgia, US",31.76095874,-83.22145359,276,1,0,275.0,1652.6946107784433,0.3623188405797101,0.0
"Benewah, Idaho, US",47.21754179,-116.6586851,37,0,0,37.0,397.935039793504,0.0,0.0
"Bennett, South Dakota, US",43.19486375,-101.6665572,5,0,0,5.0,148.5884101040119,0.0,0.0
"Bennington, Vermont, US",43.03519828,-73.09048868,80,1,0,79.0,225.5427121511136,1.25,0.0
"Benson, North Dakota, US",48.0683985,-99.35916363,27,1,0,26.0,395.1990632318501,3.703703703703704,0.0
"Bent, Colorado, US",37.95474293,-103.0720195,5,0,0,5.0,89.65393580778195,0.0,0.0
"Benton, Arkansas, US",36.33644656,-94.25680817,3939,28,0,3911.0,1411.114812943996,0.7108403148007109,0.0
"Benton, Indiana, US",40.60626947,-87.31093999,54,0,0,54.0,617.2839506172841,0.0,0.0
"Benton, Iowa, US",42.08011739,-92.06463573,97,1,0,96.0,378.241372587249,1.0309278350515465,0.0
"Benton, Minnesota, US",45.69804958,-93.99514135,272,3,0,269.0,665.2155836533053,1.1029411764705883,0.0
"Benton, Mississippi, US",34.81681228,-89.18945516,80,0,0,80.0,968.640271219276,0.0,0.0
"Benton, Missouri, US",38.29503305,-93.28756116,33,0,0,33.0,169.72689399783985,0.0,0.0
"Benton, Oregon, US",44.49167306,-123.4316987,129,6,0,123.0,138.63067284235865,4.651162790697675,0.0
"Benton, Tennessee, US",36.07110411,-88.06849355,32,1,0,31.0,198.01980198019803,3.125,0.0
"Benton, Washington, US",46.23946995,-119.51208340000001,2946,103,0,2843.0,1441.3621018640833,3.496266123557366,0.0
"Benzie, Michigan, US",44.63899297,-86.01608482,24,1,0,23.0,135.08949679162444,4.166666666666667,0.0
"Bergen, New Jersey, US",40.96010917,-74.07164325,20052,2032,0,18020.0,2151.035934271757,10.133652503490923,0.0
"Berkeley, South Carolina, US",33.20222596,-79.94654523,3092,37,0,3055.0,1356.6937391128838,1.1966364812419146,0.0
"Berkeley, West Virginia, US",39.46704621,-78.02414609,568,10,0,558.0,476.6260247879098,1.7605633802816902,0.0
"Berks, Pennsylvania, US",40.41570541,-75.92457766,4865,361,0,4504.0,1155.1319675945713,7.420349434737925,0.0
"Berkshire, Massachusetts, US",42.37428441,-73.20524838,625,45,0,580.0,500.22410039697786,7.2,0.0
"Bernalillo, New Mexico, US",35.05163625,-106.6703554,3920,103,0,3817.0,577.2167257381233,2.627551020408163,0.0
"Berrien, Georgia, US",31.27590016,-83.22529920000002,201,0,0,201.0,1036.2427179460742,0.0,0.0
"Berrien, Michigan, US",41.95447397,-86.41313079999998,1149,61,0,1088.0,749.0172815040319,5.308964316797215,0.0
"Bertie, North Carolina, US",36.0688473,-76.96545943,181,4,0,177.0,955.2963529846413,2.209944751381216,0.0
"Bethel, Alaska, US",60.90980451,-159.8561831,17,0,0,17.0,92.46165560752745,0.0,0.0
"Bexar, Texas, US",29.44928723,-98.52019748,31316,262,0,31054.0,1563.0225090015044,0.8366330310384468,0.0
"Bibb, Alabama, US",32.99642064,-87.12511459999996,278,2,0,276.0,1241.4039474859335,0.7194244604316546,0.0
"Bibb, Georgia, US",32.80904227,-83.70489165,2328,44,0,2284.0,1519.9890310069927,1.8900343642611683,0.0
"Bienville, Louisiana, US",32.34569994,-93.05398492,317,28,0,289.0,2394.078997054603,8.832807570977918,0.0
"Big Horn, Montana, US",45.42335905,-107.492347,158,5,0,153.0,1186.275245889331,3.1645569620253164,0.0
"Big Horn, Wyoming, US",44.52405055,-107.9960365,32,0,0,32.0,271.4164546225615,0.0,0.0
"Big Stone, Minnesota, US",45.42712824,-96.41403739,21,0,0,21.0,420.75736325385697,0.0,0.0
"Billings, North Dakota, US",47.02366884,-103.3762965,1,0,0,1.0,107.75862068965515,0.0,0.0
"Bingham, Idaho, US",43.21672879999999,-112.3978437,121,2,0,119.0,258.48625323107814,1.6528925619834711,0.0
"Black Hawk, Iowa, US",42.4704581,-92.30524729,2717,61,0,2656.0,2070.4422836589747,2.2451232977548767,0.0
"Blackford, Indiana, US",40.47388153,-85.32499702,45,2,0,43.0,382.71814934512673,4.4444444444444455,0.0
"Bladen, North Carolina, US",34.61296243,-78.56180059,493,5,0,488.0,1506.631623983864,1.0141987829614605,0.0
"Blaine, Idaho, US",43.4085812,-113.9752658,561,5,0,556.0,2436.9054341688025,0.8912655971479501,0.0
"Blaine, Montana, US",48.43175214,-108.9582723,6,0,0,6.0,89.8069151324652,0.0,0.0
"Blaine, Nebraska, US",41.91311716,-99.97677845,0,0,0,0.0,0.0,,0.0
"Blaine, Oklahoma, US",35.87518314,-98.43307003,23,0,0,23.0,243.9283062891081,0.0,0.0
"Blair, Pennsylvania, US",40.47961444,-78.34917412,149,1,0,148.0,122.3025716372949,0.6711409395973155,0.0
"Blanco, Texas, US",30.26640707,-98.3999852,76,1,0,75.0,636.9960606822563,1.3157894736842106,0.0
"Bland, Virginia, US",37.13128068,-81.13599391,7,0,0,7.0,111.46496815286623,0.0,0.0
"Bleckley, Georgia, US",32.43829035,-83.33035166,103,1,0,102.0,800.1242911520236,0.9708737864077671,0.0
"Bledsoe, Tennessee, US",35.59942968,-85.20611967,643,1,0,642.0,4268.454593733404,0.15552099533437014,0.0
"Blount, Alabama, US",33.98210918,-86.56790593,479,1,0,478.0,828.3471102964064,0.20876826722338204,0.0
"Blount, Tennessee, US",35.68938198,-83.92847788,592,6,0,586.0,444.8184659773984,1.0135135135135136,0.0
"Blue Earth, Minnesota, US",44.03554215,-94.06699781,701,2,0,699.0,1036.1698668203924,0.28530670470756064,0.0
"Boise, Idaho, US",43.98829931,-115.7309284,22,0,0,22.0,280.9347465202401,0.0,0.0
"Bolivar, Mississippi, US",33.79696941,-90.87372121,605,22,0,583.0,1975.3167036698446,3.636363636363636,0.0
"Bollinger, Missouri, US",37.32449052,-90.02725304,46,0,0,46.0,379.1312948157917,0.0,0.0
"Bon Homme, South Dakota, US",42.98914167,-97.88592746,13,0,0,13.0,188.37849587016373,0.0,0.0
"Bond, Illinois, US",38.88829622,-89.43534887,28,1,0,27.0,170.46146353342263,3.571428571428572,0.0
"Bonner, Idaho, US",48.29996017,-116.6017932,101,0,0,101.0,220.81812020376483,0.0,0.0
"Bonneville, Idaho, US",43.38713372,-111.6161537,370,1,0,369.0,310.7624598948447,0.2702702702702703,0.0
"Boone, Arkansas, US",36.3084504,-93.09374925,81,1,0,80.0,216.39239153665315,1.2345679012345678,0.0
"Boone, Illinois, US",42.32359279,-88.82345779,659,21,0,638.0,1230.7634842372631,3.1866464339908958,0.0
"Boone, Indiana, US",40.0509304,-86.46841646,547,45,0,502.0,806.2733074893505,8.226691042047532,0.0
"Boone, Iowa, US",42.03657094,-93.9313999,189,1,0,188.0,720.4391247998781,0.5291005291005291,0.0
"Boone, Kentucky, US",38.97065142,-84.72615357,851,23,0,828.0,637.0666487000398,2.702702702702702,0.0
"Boone, Missouri, US",38.99186229,-92.30723575,758,2,0,756.0,420.03069881360716,0.2638522427440633,0.0
"Boone, Nebraska, US",41.70759415,-98.06737183,7,0,0,7.0,134.82280431432974,0.0,0.0
